id,split,P,A_true,phi_true,A_fit,phi_fit,sigma_A,sigma_phi,corr_A_phi
03022,train,45.9510863981,0.115790375804,2.94317883705,0.114619010771,2.9485638339,0.00109742440818,0.009305167427,-0.0885651028416
03023,train,13.4499454439,0.502611002807,6.13121558084,0.502725642037,6.13022565068,0.00102377092128,0.00199934623849,0.00600719179069
03024,train,45.5144311233,0.762803090802,4.88799278577,0.762432574014,4.88688111151,0.00108650895215,0.00152498183933,0.0518119938779
03025,train,39.3060905338,0.110466420788,6.22749655752,0.109731880484,6.23383105213,0.000937610245933,0.00797656787899,0.044664455683
03026,train,42.0280872577,0.153011885258,3.95244807773,0.152953726113,3.94538838217,0.00109643672045,0.00727184963661,-0.0602287076464
03027,train,54.1617758037,0.154510024871,0.135447408199,0.154561570971,0.139660472745,0.000843485833766,0.00533572711885,0.0269852284203
03028,train,14.2604297879,0.488768903805,2.66929470918,0.48960280308,2.67053253847,0.00113501349781,0.00235869326855,0.00932064645977
03029,train,12.01797118,0.871084222969,2.34039659607,0.870538085623,2.34370840653,0.000934030822858,0.00111260137207,-0.0437857931845
03030,train,56.5073206336,0.771770631359,0.657003289701,0.77265933596,0.655557540939,0.000890836811576,0.00126003298913,-0.281124788291
03031,train,8.37215689444,0.657847980528,0.227212829359,0.657745714133,0.231313094736,0.00130660286283,0.00202148613633,-0.0966974059432
03032,train,24.7444432141,0.132146126645,5.34293573708,0.132319682744,5.34776103991,0.000648250581785,0.00485365875403,0.0173804682786
03033,train,47.6816182737,0.537261723441,1.50473888404,0.537001756904,1.50529752421,0.00120547779622,0.00246603073593,0.0533214185216
03034,train,2.61987270568,0.41432671442,2.84800290853,0.414277974102,2.84518685504,0.000662673719247,0.00160034797106,-0.00885562972565
03035,train,16.9849006131,0.342331301371,3.70065705721,0.343510590163,3.69648078962,0.00114745969293,0.00305900615558,-0.0147778318056
03036,train,52.4771039352,0.64403398508,3.6134122689,0.643386827867,3.61035493965,0.00131722691663,0.00208346217252,0.0470861976944
03037,train,2.55976351932,0.523272831454,0.627329115461,0.525344282466,0.62905164134,0.00105255720768,0.00202770064682,0.0311775227188
03038,train,8.06620541627,0.0583145013079,2.18037156508,0.0592104082129,2.22546934525,0.00107688502133,0.0193059357314,0.0199905747362
03039,train,6.73644689233,0.173385607619,0.0941230176636,0.17352292967,0.0803548771451,0.00112553116575,0.00638989738234,-0.00642453500014
03040,train,24.1112575352,0.0519685990193,6.09498581572,0.0528655381354,6.13250516029,0.00133018993491,0.0245817863024,-0.0866192739209
03041,train,74.3094550353,0.488068217612,3.09924002918,0.48862442129,3.0969715087,0.00113598344236,0.00216599991927,0.0265991138457
03042,train,12.2173460202,0.0582943670515,5.9478708385,0.0595005516662,5.94454231715,0.000746309712192,0.0121263663236,-0.00188684690715
03043,train,3.83214249337,0.235205624292,1.72000884305,0.235253256142,1.71922571764,0.0011123303766,0.00461888882976,-0.0243683706917
03044,train,21.8881197908,0.708107819158,1.46618216288,0.708205565511,1.46759593314,0.000971788651412,0.00135171651729,0.0125230205821
03045,train,4.87340034714,0.801857102178,3.11048045105,0.799399929821,3.11428788247,0.00137344073283,0.00156061450809,-0.0645336087844
03046,train,86.8615465474,0.197653238368,2.49627266072,0.198517576753,2.49927437282,0.000889461674933,0.00458359760217,0.113474369248
03047,train,7.93893709242,0.225911689235,3.69296389857,0.22575813849,3.6814037744,0.000960011638889,0.00420067685196,-0.00831101958706
03048,train,79.9695124719,0.101849129711,3.04276847257,0.101611756529,3.03826076736,0.000928755066434,0.00880071522277,0.0495495804359
03049,train,61.8020047545,0.408077443918,3.76422315709,0.406552452816,3.76397170823,0.000872609668708,0.0023439336944,0.0599767121528
03050,train,32.1050987485,0.908879224665,5.95295333265,0.909859235027,5.95430686177,0.00100846589685,0.00112607317976,-0.0468841386661
03051,train,6.35132563578,0.0902654499805,4.52546533837,0.0907139295095,4.52509110623,0.000807817164789,0.00891807687945,-0.0412242470917
03052,train,14.5767987508,0.0522409444047,2.29542813592,0.0528393219448,2.29779568993,0.000509576829471,0.00970784186033,-0.0434309597095
03053,train,19.3150674033,0.447259562448,5.611989311,0.443796929661,5.61110712611,0.0010855991317,0.00256592965466,-0.0176104285403
03054,train,46.0276596135,0.167326989084,4.8631015595,0.167608744903,4.86141191052,0.000620870100384,0.00350305539827,0.0133999213851
03055,train,13.6792174082,0.138823177785,0.312760333209,0.137094697578,0.320017173537,0.00132438366999,0.00931934071279,-0.0524336097389
03056,train,67.0650365267,0.191342785654,5.07123563675,0.189195798482,5.06760206082,0.00109032526957,0.0063480163252,0.0514597075862
03057,train,5.23047996653,0.0507867738767,4.74608115646,0.0510529515417,4.73367220232,0.000666354801732,0.0126202209899,-0.018211574611
03058,train,12.2632786053,0.0601634632572,5.34085797034,0.0602148977416,5.35444917172,0.00101304368345,0.0154367377096,0.00931749933817
03059,train,35.6483056464,0.180052090909,3.36903928517,0.180190652156,3.3682151586,0.00127798469129,0.00718127963845,-0.100277758387
03060,train,18.0046057214,0.798725674932,5.00990420477,0.799172852549,5.00637525573,0.00103305273695,0.00126429596833,-0.0181190546587
03061,train,8.40284048992,0.204878863627,2.24869112065,0.205080424559,2.23633414929,0.00112057076886,0.00525661817575,-0.00560100855845
03062,train,6.97030195018,0.0549948027178,0.581860502011,0.0553996427785,0.576411495597,0.000509071199307,0.00927874621219,0.0217829333154
03063,train,39.0869804526,0.487111365893,2.63844413311,0.486739904179,2.63529798593,0.00104004598775,0.00224919882685,0.0896615084958
03064,train,4.70564231252,0.121136290384,3.87634325632,0.119981969935,3.87231239718,0.000981260958352,0.00846843766866,0.0533263220415
03065,train,6.05883851104,0.955371229597,5.41249245345,0.955238122774,5.41022998677,0.00102674295398,0.00110613221705,0.057926037123
03066,train,8.49634383514,0.108766426708,5.19123428211,0.109464111122,5.18769755182,0.00147575279966,0.0123585833286,0.13834780094
03067,train,7.95196848694,0.0959710053353,4.04509474473,0.0941862315335,4.0354406067,0.00120744148822,0.0133135462937,0.041647484793
03068,train,41.7306712284,0.512371176572,4.69799793819,0.512695712827,4.69384495128,0.00100452655016,0.00183333706936,0.0469260315783
03069,train,10.9421532033,0.388245535358,4.54410585037,0.389968309585,4.54840100283,0.00115262498016,0.00288123796879,-0.0160744346922
03070,train,33.1600422271,0.110668157184,3.28755544106,0.109855649067,3.28801598753,0.000867650790625,0.00747464463087,0.0300755690186
03071,train,8.00958099469,0.103158898726,0.2902291448,0.101151800664,0.278746440056,0.00116763807315,0.0116447674787,0.0647427981519
03072,train,2.63188834123,0.251471640241,1.44179273142,0.251230145337,1.44433674991,0.000485748178622,0.00193149339054,-0.0118999187011
03073,train,4.06908598336,0.514633344166,3.45583030495,0.514551267065,3.4560340744,0.00109534960588,0.00213795741948,-0.0259522290728
03074,train,4.40488444885,0.101600352898,0.349723329176,0.100320984782,0.343492239186,0.0011497297338,0.0111339926348,0.0133818480403
03075,train,54.8836278126,0.0695363838041,5.61160121341,0.0684327800819,5.59489897817,0.00121632818224,0.0161179025709,0.0666629759644
03076,train,28.4722758415,0.183144047621,4.811614467,0.183509816419,4.81538864236,0.00112103608277,0.00601821221585,0.0519568683318
03077,train,17.3094096857,0.126382787727,0.948259011865,0.12518235916,0.949322679442,0.00111130483031,0.00875914883745,0.0106266249537
03078,train,2.65993541918,0.159349632081,0.541121410616,0.159844266937,0.543221804907,0.000793960689208,0.00488339789825,-0.0178624765895
03079,train,21.6766567694,0.679010086202,4.8533587736,0.679391911784,4.8534745472,0.000864941384183,0.00138361418887,0.0797006061277
03080,train,80.1472640662,0.404463428653,3.85465094042,0.405637189137,3.85513423703,0.00136856948423,0.00349009741246,-0.0166287221951
03081,train,7.38417758186,0.298845348709,1.41258404784,0.297667475985,1.4225376806,0.00141176506031,0.00465504906424,0.0443799300703
03082,train,81.3531565488,0.850690460289,3.89493195321,0.848927828099,3.89456603788,0.00106407617949,0.00133272050071,-0.071326394511
03083,train,66.4600515704,0.862252817668,1.36906937355,0.862088655381,1.3689563059,0.0012087796925,0.00134140568185,-0.0272631186452
03084,train,25.3209595637,0.0711777623546,4.52284552449,0.0709306203718,4.51591393802,0.000892904270303,0.0132708176061,-0.0166027471569
03085,train,3.51378404644,0.436206998655,4.97339123512,0.43742342065,4.97329793442,0.000750138925333,0.00177159976797,0.0511210064313
03086,train,21.6334633878,0.320203273727,4.48998228548,0.322699436053,4.48375243855,0.00125258268433,0.00401380522227,-0.0509761344819
03087,train,87.4860794572,0.578665038354,3.83257297982,0.579277426461,3.83349520476,0.00135753451039,0.0021810424048,-0.100736477671
03088,train,12.3028714264,0.243582197487,5.22183033245,0.243115290514,5.21816228158,0.000995939076264,0.00405023542263,0.126364141615
03089,train,41.5421659136,0.0573868595157,3.71969709471,0.0555910911039,3.72363193438,0.00112823067931,0.0206931235505,-0.0249611847392
03090,train,8.72288525911,0.198985342868,4.72112052605,0.199380935398,4.72733704189,0.0011346140953,0.00551839484948,0.0518900299277
03091,train,3.64233534143,0.0703431323015,2.86834489496,0.0697012845666,2.87107335101,0.00109886903967,0.0158203416002,0.00216510985136
03092,train,26.5857350134,0.20096833012,5.82158597881,0.201367968039,5.81555297929,0.00137275720563,0.00641217737816,0.0105139902994
03093,train,7.19038402876,0.123238197614,1.74018000386,0.12290207119,1.74123716519,0.001305451472,0.0102366667327,0.0646235644844
03094,train,6.52556419996,0.14191858037,5.96417042899,0.142694015167,5.97352017393,0.00130892025898,0.00938089647183,0.0494389687228
03095,train,55.2576677872,0.315234147416,3.65859318628,0.316238466843,3.65829510771,0.000806513566296,0.00242624271373,0.0428673942879
03096,train,59.6814812166,0.479301057006,4.95031382966,0.478267220468,4.95115775386,0.00112122128576,0.00239965135491,-0.0568757835716
03097,train,24.789365904,0.224317410134,3.98345986394,0.224890617681,3.98110419199,0.000792347531121,0.0037047401214,-0.0313017911008
03098,train,3.09589932112,0.375614907385,4.97453299868,0.374475199105,4.97472029584,0.00126500987459,0.00330642687222,0.011842774951
03099,train,10.9885736245,0.266502207234,5.78596682819,0.266174126599,5.78445199733,0.000935297609591,0.00332798049962,-0.0204652335485
03100,train,2.95051448334,0.344294583425,0.236881347629,0.344102412608,0.23755918668,0.00109274987955,0.00313051015352,0.0297672680271
03101,train,22.6526234961,0.46035735006,1.13675232054,0.459760360351,1.1380936091,0.00128789124509,0.00285842669632,0.0325737291453
03102,train,6.74939692967,0.271819807271,1.33531620703,0.270560100503,1.33256489428,0.00103159739549,0.00354389814369,0.0223561659904
03103,train,4.92443610134,0.0531234546963,6.2475702558,0.0522162261416,6.28199545389,0.0016067938464,0.0282624728159,0.0556310319501
03104,train,9.10465801115,0.0598840550841,2.69176947608,0.0593956600917,2.69720377302,0.000882260810874,0.0153379793225,-0.0262270833172
03105,train,20.6087428507,0.0884715836945,2.92263218198,0.0893093480451,2.91500859744,0.00109707080901,0.0114391365341,-0.146744925609
03106,train,90.6435044731,0.886616370596,1.9267194448,0.885803280896,1.92612931268,0.000501265859758,0.000580280262178,0.0325413588479
03107,train,5.90501452765,0.113023476668,2.55727088076,0.112467171736,2.55732416649,0.000920403956469,0.0082777489402,0.00473633022963
03108,train,13.7286261928,0.130096862366,1.04970757366,0.129822278824,1.04465618866,0.00114178613085,0.00873229350423,0.0478295935841
03109,train,16.9669771256,0.0649033440841,2.45682832199,0.0669658313532,2.44796671332,0.00116640558677,0.0188301878021,-0.0230567097168
03110,train,82.4224840102,0.0596367686216,2.52431817593,0.0599843324439,2.51113706785,0.0010257773803,0.0167532994261,-0.0774513591526
03111,train,10.0690293228,0.0536127884244,6.02880975565,0.0521434598631,6.01803195004,0.00100846981,0.0188598049526,0.041895787525
03112,train,98.8010123937,0.176366231531,4.77652267179,0.174472570274,4.78246274743,0.00098748032689,0.00591478348687,0.0760552133832
03113,train,3.01477625628,0.699213947276,1.72057669736,0.698231582266,1.7213651115,0.000622334737066,0.000786032170225,-0.207625723462
03114,train,14.8579427459,0.302304589967,3.39536984265,0.302986384569,3.39420254729,0.00120374233905,0.00394459572891,-0.00244533096978
03115,train,2.71765750769,0.122489459022,3.28870353803,0.121156154786,3.28588812359,0.00107957336805,0.00880710450456,0.0606814004926
03116,train,4.17772347022,0.478094554252,3.11082418904,0.478529974158,3.10901438542,0.000762571410696,0.00169760455274,0.0199236833441
03117,train,24.4115321883,0.842656744395,2.49688933669,0.841783540577,2.49612983537,0.00088757363381,0.00113508328062,0.0166425707217
03118,train,12.3435524209,0.243287759509,3.03750096501,0.242587760118,3.03712053978,0.000671208782796,0.00267900869727,0.0150836995998
03119,train,5.96127646442,0.121225515928,3.84598396287,0.122398635475,3.84897618643,0.000959191086551,0.00762078194787,-0.0979255653933
03120,train,47.472517604,0.220703926648,0.236630339098,0.221322499683,0.241294504442,0.00137935532167,0.00580270716879,-0.129790075521
03121,train,6.08831061493,0.0564802702311,0.76441420175,0.0563058790495,0.753433323826,0.00105244502373,0.0188633406326,0.098839871575
03122,train,27.011587908,0.433681167275,2.08295147965,0.432255799206,2.08190738889,0.00124778586176,0.00299977076149,0.0396166542619
03123,train,9.36386365463,0.132429098995,5.6388290678,0.13277358524,5.63733439883,0.000875174354405,0.00664149948994,0.0370058488571
03124,train,91.6888499816,0.137580725077,0.723410089122,0.138128048273,0.71588560857,0.0007106339586,0.00493812778473,-0.0185910778574
03125,train,89.7326689358,0.132250799928,1.01807988822,0.131588958585,1.00838548719,0.0012531252186,0.0108777395558,-0.257081964731
03126,train,29.7594423892,0.0743177550987,4.3232769144,0.0729852330091,4.33413321816,0.00125307966191,0.0168364079803,-0.0584243173559
03127,train,22.5961811968,0.056225656924,2.04838453217,0.0577144044108,2.05737122752,0.00132041174966,0.0214755843856,0.000860768244376
03128,train,6.38020214806,0.167159951271,3.09684864275,0.166592499156,3.09551793466,0.000605662229967,0.00349567661767,0.0111621462858
03129,train,13.2981027257,0.195355968324,4.04184096812,0.19581236528,4.03541230398,0.00106543286012,0.00586622470179,-0.0754561189405
03130,train,33.7772029504,0.230594629759,4.66537954573,0.229119319392,4.66834780547,0.000886950373096,0.00398516515642,0.0457656067666
03131,train,4.89856507881,0.0954913943292,6.06759304653,0.0939388874129,6.0511951888,0.0011719393825,0.0119474114444,0.0239374082315
03132,train,13.1206230905,0.123698479171,4.6898363508,0.122756469981,4.69924006481,0.00089898319281,0.00754391815393,0.0283533245138
03133,train,11.98471033,0.0984600336925,1.61837870844,0.09946964575,1.60208970631,0.00124547659817,0.013853339365,-0.0384309521265
03134,train,4.01038013695,0.787314569061,3.54782454426,0.788425481565,3.54761969083,0.000989063172839,0.00131827150475,0.00778244737736
03135,train,19.757887202,0.963990409589,4.59434272376,0.962122670458,4.59362870482,0.00139103281872,0.00146898872143,0.0251668945737
03136,train,5.36524058564,0.18937815722,2.44079801241,0.188572171533,2.44078632051,0.0010762648002,0.00613722643293,-0.031619237725
03137,train,3.44252755845,0.204216873256,3.98725851929,0.202884297467,3.98595503366,0.00106825844954,0.00543494720725,-0.0161284724825
03138,train,82.4880658476,0.0822159292687,0.993522985938,0.0813499713926,0.996913286484,0.00114864077091,0.0139322447464,-0.0735669809705
03139,train,12.3583730077,0.693095065251,1.81346825691,0.692775512972,1.81273686179,0.000648019472761,0.00093169646893,0.0359035175876
03140,train,53.1293393881,0.0693767911262,3.88422689025,0.0700087843446,3.90350413461,0.000769606620815,0.0121772312711,0.0960404453267
03141,train,10.7802950403,0.312142179203,1.30543305321,0.314042287811,1.30472597383,0.0010897833654,0.00342710682962,-0.00418613995442
03142,train,10.5541876906,0.104181644395,0.834018095786,0.106080216293,0.828053657813,0.00135111015583,0.0131941627227,-0.122973221619
03143,train,4.5797412138,0.143903891575,5.44922320127,0.144133155495,5.44531434224,0.00131504873512,0.00896144152165,0.0496383795177
03144,train,72.1349412578,0.259861014745,5.60316585992,0.260577759797,5.61223975968,0.00115805607702,0.0042261138239,0.025595839118
03145,train,2.91522309013,0.131999284031,3.25827787267,0.131397224475,3.26068466825,0.00132645153537,0.00996127712373,-0.0350282666023
03146,train,22.2878199759,0.456481280433,1.00579533669,0.457314653394,1.00568258332,0.00116842220599,0.00254409414915,0.00716463683276
03147,train,12.9621236355,0.518364485825,1.09513122097,0.518552983575,1.09411345938,0.000671599932985,0.00133436257965,0.0802451560943
03148,train,81.1599636139,0.143797148895,1.79895311775,0.142769046971,1.80531660051,0.000863430437134,0.00579093448883,0.0184430521767
03149,train,3.87219517769,0.498000029641,0.696381730324,0.498137764675,0.696732467082,0.00130071628009,0.00259770149112,-0.0275531218268
03150,train,28.4209762995,0.790119527912,0.00991934815443,0.788507159914,0.0101821207306,0.00132283244408,0.00174745465609,0.0551411691052
03151,train,15.6496758969,0.540522515436,2.68607952812,0.541828377224,2.68536047614,0.00112298011517,0.00200046548727,0.0437899757241
03152,train,25.7538840069,0.0598204994475,5.47895763934,0.0590396740034,5.4733064615,0.000520851810092,0.00864036015891,-0.0409684327266
03153,train,3.63088258916,0.194181295468,3.0947136931,0.193292403686,3.09198729063,0.00118825573491,0.00576728138456,0.00521043409968
03154,train,6.0756378551,0.145509572878,0.126509229651,0.143749103531,0.135113306783,0.00132625724347,0.00929401149403,0.0237453332973
03155,train,18.0995845684,0.368317996351,4.75207381333,0.36881442632,4.75260525636,0.000992359023998,0.00245109126317,-0.0640635043531
03156,train,3.32296403927,0.0865389877592,4.81201803298,0.0862230056276,4.81413611975,0.000580443562956,0.00655547633282,-0.0154249503916
03157,train,2.79383066586,0.326237842815,5.43626940988,0.328024456879,5.43741536194,0.00116975854662,0.00341148967341,0.0038084116334
03158,train,3.672394472,0.861191671126,5.7715238218,0.861026488869,5.77061045595,0.000539624112272,0.000626094852129,0.0312203696729
03159,train,2.86319213911,0.270140753365,5.13174504315,0.271063099211,5.13127044793,0.000636798213716,0.00232760970778,0.00129324066263
03160,train,37.9636533118,0.164612023994,5.31066077137,0.16385383151,5.31444100414,0.00099015257213,0.00572063636501,-0.020509319282
03161,train,6.89921223662,0.356599889411,0.611169075847,0.35785407707,0.612436880705,0.000785467748043,0.00209683395928,-0.0136332270803
03162,train,38.6391330999,0.0873481747363,3.07555379717,0.0893103868108,3.06570934711,0.00110494385265,0.0125373291841,-0.0170546229798
03163,train,3.88089201734,0.0805357037559,5.6752333594,0.0794419619734,5.69469265032,0.00138323541701,0.016522893386,0.0624107993829
03164,train,4.96758953664,0.0776637946919,1.03870412537,0.0803221281691,1.04686033223,0.00123234705352,0.0141687422054,-0.0358584723652
03165,train,6.10907224133,0.110080753266,1.09992846268,0.109917359593,1.09887188657,0.000582502509915,0.00521145802897,0.0061305841629
03166,train,10.2504262586,0.238467006031,3.0566730427,0.239278551418,3.05797701527,0.000928277005645,0.00370840971709,-0.0337035963527
03167,train,15.7682282605,0.438834438754,1.35537415342,0.438626661971,1.35429588179,0.00102723443978,0.00229051899128,0.0187758038134
03168,train,89.149336045,0.0720489627998,0.94477804471,0.0694469537217,0.920319979467,0.00112407791835,0.0179141110604,0.166541818248
03169,train,12.209329546,0.119999751719,4.9326556854,0.121757273687,4.91574853778,0.00129909329713,0.00991000720548,0.0465687630697
03170,train,6.23737941862,0.417487067378,4.38718695379,0.417087729806,4.38660183124,0.000913255362766,0.00222414465085,-0.00104190272342
03171,train,4.34925644736,0.143445978985,1.17436900792,0.144039736096,1.17406508303,0.000639740989167,0.00463017691989,0.0354118926543
03172,train,81.3287588073,0.235132644935,2.4435029775,0.235448969512,2.44320167839,0.000720162797166,0.00282588549974,0.00595545460798
03173,train,4.23814413884,0.0899593081943,5.07106161747,0.0885758858634,5.06798083338,0.00115805563169,0.012785517958,-0.0401191603181
03174,train,2.93926016091,0.0770641557127,5.07871684763,0.0753231349587,5.08062471811,0.00128909724051,0.016993741707,-0.0205913482522
03175,train,4.23101889435,0.0500772357761,4.75133727314,0.0511558471937,4.76065985064,0.00104189606633,0.0212464950225,-0.0175210800914
03176,train,93.2030645187,0.387005023403,1.39832246176,0.387203365945,1.39599654399,0.00124491618378,0.0028535922752,-0.227084154229
03177,train,2.88613142266,0.306722963975,0.471427905112,0.307910311062,0.471550526275,0.00114522428335,0.00376048768982,0.0194125088781
03178,train,65.2733876985,0.652466196546,0.589987438941,0.650859017107,0.590737648512,0.000819352087111,0.00129409665799,0.0421980762745
03179,train,90.4210555973,0.0697862768867,5.44959604355,0.0708575392019,5.47137505398,0.00123843778522,0.0174309510064,-0.0565824644045
03180,train,4.67618785455,0.478842504799,0.311992766835,0.477615432085,0.312749348581,0.00129981669116,0.00255493493537,0.0212890373072
03181,train,9.84175410281,0.228747216809,5.37662632416,0.230518213769,5.37907167823,0.00129468117036,0.00551314635246,0.006629086547
03182,train,3.68790141951,0.508726108097,3.31013179733,0.507966654876,3.30870943312,0.000976746941636,0.00208047196601,-0.0187434678868
03183,train,22.1376959458,0.150917041475,4.84540418377,0.149939648487,4.84324552643,0.00113595560104,0.00776495499935,0.0207069704749
03184,train,31.4178029061,0.613256788453,3.20813306272,0.613566714199,3.20721260712,0.000827021620971,0.00129942198822,-0.0203831503521
03185,train,3.14417372731,0.490961032921,1.39233734727,0.490901388278,1.39572987785,0.00114518864149,0.00252886966527,-0.0095582275619
03186,train,89.4566834933,0.548335066638,5.33069722027,0.546970701435,5.33367869351,0.00123034115858,0.00256611241093,-0.0020438393836
03187,train,5.14221998981,0.542497019247,2.85812529521,0.541445019762,2.85848736344,0.00109445278957,0.00207578794596,-0.0228696216823
03188,train,71.2196396129,0.0719045526648,3.94579384194,0.0723116744081,3.94374820107,0.00047286681716,0.00684167011287,0.0196951646261
03189,train,5.07214416253,0.119622678276,2.4789561521,0.12052073872,2.47191512497,0.00136966622693,0.0111525660409,-0.0522739733418
03190,train,56.0051758746,0.0722485037369,5.83648204264,0.0723074431383,5.84138733103,0.000789191143472,0.0109600760233,-0.0107329491764
03191,train,5.48365929529,0.15519839044,1.04518221832,0.156483493404,1.04763489351,0.00102717637674,0.00666771146235,-0.034665461128
03192,train,3.57663130287,0.672966804482,3.01639310416,0.672336439217,3.01625348591,0.000448264211049,0.00066949925408,0.00730503198813
03193,train,75.4056411803,0.324508647235,5.74147732961,0.324409052139,5.74325425452,0.000641373395597,0.00207470235725,0.00500173941081
03194,train,79.4621214318,0.354893428532,3.34635388932,0.356126718599,3.34704004154,0.00112470203732,0.00307449728694,0.0276181001978
03195,train,28.8580233307,0.270044421729,0.185640533665,0.268506127876,0.179847181566,0.00106996588616,0.00391332655365,-0.0189384675891
03196,train,51.9966441774,0.151079346434,2.42318812931,0.151149393796,2.42116490795,0.000707540872726,0.00483435038368,0.01184405214
03197,train,16.7406641141,0.849635649175,1.68967601143,0.85003227628,1.69030856431,0.00112156283597,0.00129055811277,0.011083241573
03198,train,8.0833458052,0.0648820845197,5.70354246429,0.0653726636147,5.68785670996,0.00122803554169,0.017501844754,0.0222905030338
03199,train,2.72856141725,0.368926312981,5.2891496496,0.368719002215,5.28711561716,0.000711619860159,0.00209564396865,-0.0848261213934
03200,train,11.9636499544,0.0505871515166,4.09769350339,0.0497015235808,4.06566268419,0.00101610754183,0.0216410800413,0.0354646039372
03201,train,12.5271925797,0.0821639642067,0.143220708909,0.086272576092,0.138527212382,0.00109185543242,0.0124358079305,-0.0901000237508
03202,train,47.746780331,0.537113667456,4.20497727804,0.538991720104,4.20711831044,0.000983297110057,0.00182527895291,-0.0628778055989
03203,train,17.0836042965,0.062138026716,4.51390968093,0.0631359150524,4.52876916595,0.0010908910187,0.0168281399361,0.0568702698052
03204,train,27.917958027,0.434395008748,5.30541935567,0.433119972757,5.30606684354,0.000615697370478,0.00145047081661,0.00833816967409
03205,train,34.896436393,0.508016874962,2.68181752345,0.507200087016,2.68361002035,0.00100652832367,0.00193721581996,0.127536125691
03206,train,15.1703059787,0.770794209109,4.94595119045,0.770449196132,4.9439268286,0.00109562207873,0.00142581337823,-0.050460299317
03207,train,88.8538540567,0.408446877583,1.51652458486,0.408906549509,1.51255188362,0.00106519102734,0.00273672005511,-0.0744710110355
03208,train,15.9761629936,0.193404477225,4.9984538035,0.193604142019,5.00280021403,0.000676869336079,0.00348952495989,0.077889422908
03209,train,50.6004060548,0.666495517522,2.81695445368,0.66582875416,2.81702760031,0.000474482683719,0.000642654263965,-0.0237453195204
03210,train,52.0378410057,0.0710440967916,1.90790104459,0.0729544139815,1.92548421438,0.00115441569153,0.0158218199088,-0.00718384035848
03211,train,18.3008248052,0.929439050541,5.33536772626,0.927871383288,5.33493437781,0.00123358300141,0.00130034226063,0.00514009892904
03212,train,25.0611732627,0.320084362524,5.16066814127,0.31919329896,5.15725591749,0.00117418706913,0.00332458011196,0.00774392881683
03213,train,74.1332706586,0.482741487274,5.36134952992,0.483667067339,5.36109420436,0.00112347526309,0.00245359817285,0.116236932561
03214,train,4.68354915671,0.263014860163,5.24856857558,0.261677584884,5.25334152299,0.00122242370356,0.00473857580773,-0.0413545521914
03215,train,80.3878862922,0.150260803933,0.550657751154,0.149877423668,0.564804972035,0.0013658668977,0.00870352059488,0.0741929428229
03216,train,4.20372549776,0.0525627854753,4.1141561457,0.0537821443395,4.11726114623,0.00135654100736,0.0250407809034,-0.0104771498718
03217,train,31.7386151977,0.164851581754,1.64720945773,0.164469314721,1.65027549883,0.00122222757989,0.00766089671372,0.041696683314
03218,train,3.41450838644,0.915566668696,0.634724796465,0.915123951298,0.63444018858,0.000853427336852,0.000976773104023,0.0218989566801
03219,train,54.116429646,0.0599292792009,0.46836861717,0.0608679968716,0.470958075246,0.0013443919402,0.019108518505,0.0206193293283
03220,train,4.6298474118,0.80380517027,0.450743608109,0.803857128161,0.448951362117,0.000800989468258,0.00110698513382,-0.036904745203
03221,train,4.21272713304,0.280169140351,0.527355858436,0.280944376236,0.527818841143,0.000814681848224,0.00269291407787,-0.00661880761078
03222,train,76.1943855125,0.0723202011997,3.61386981678,0.0730221640107,3.60520735454,0.000797581197125,0.0106571716077,-0.043914236662
03223,train,26.69905879,0.10518545101,1.9103105953,0.104713074444,1.91080482474,0.00117949511214,0.0107145878416,0.045259978789
03224,train,17.1724938849,0.153697475375,6.07881896399,0.155618956054,6.08353625785,0.00134302214817,0.00842145786331,-0.0751517771649
03225,train,35.6867373923,0.221397827063,5.59733636939,0.221697295973,5.59824737449,0.000648806287751,0.00288071278005,-0.0460057246607
03226,train,15.2419650731,0.0931751735437,0.155674029471,0.0914646556837,0.154605218299,0.00112599849375,0.0122065114081,-0.0711547800035
03227,train,50.8627106928,0.951141754448,4.43211710699,0.951655656887,4.43176120783,0.00111707987725,0.00122639716302,-0.0614097791201
03228,train,33.9947973687,0.128318271122,1.01357794331,0.126927713915,1.00602770976,0.00107485896472,0.00848669708503,0.0208101535059
03229,train,3.71783086808,0.135821995826,0.98049787055,0.135331256097,0.970875669889,0.00104285699284,0.00815073328738,0.0128713118678
03230,train,22.3803239543,0.277474629738,3.58764756809,0.277482864668,3.58772056576,0.000654249122459,0.00240112844071,-0.080667464284
03231,train,81.0506587895,0.871742522125,6.08931724656,0.873679204949,6.08767022657,0.00135411477409,0.0015873452949,-0.0899424711036
03232,train,31.0516710055,0.422024626174,2.37943365469,0.421738100768,2.37964921091,0.00121100317213,0.00276960468589,-0.0244494146528
03233,train,31.9229706018,0.0799999457775,2.17634246333,0.080874818376,2.18755752446,0.000913343446883,0.0123577953671,0.0673331283371
03234,train,40.0030519886,0.136900672191,2.79309530755,0.136842522758,2.7913105726,0.000754312495924,0.00567802836986,0.0269493156216
03235,train,27.0476983905,0.726824183348,1.3131061939,0.727101688321,1.31384155149,0.00106482133558,0.0014381086514,0.0212995716856
03236,train,12.7578307078,0.314819854363,1.87164538498,0.314594464353,1.8687365175,0.00131415912578,0.00370710265089,0.0836043708009
